tweet_id,text,expanded_urls,rating_numerator,rating_denominator,name,day,month,year,dog,dog_stages,rating,jpg_url,favorite_count,retweet_count,retweeted_status,url
834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,https://twitter.com/dog_rates/status/834574053763584002/photo/1,13.0,10.0,None,23,2,2017,None,doggo,13.0,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,14706,2801,Original tweet,https://t.co/UtEVnQ1ZPg
834458053273591808,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",https://twitter.com/dog_rates/status/834458053273591808/photo/1,12.0,10.0,Chester,22,2,2017,None,None,12.0,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,10300,1852,Original tweet,https://t.co/1lT32uIJi6
834209720923721728,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12.0,10.0,Wilson,22,2,2017,None,None,12.0,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,22113,5300,Original tweet,https://t.co/FaeinVjzTZ
834167344700198914,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,https://twitter.com/dog_rates/status/834167344700198914/photo/1,11.0,10.0,Sunshine,21,2,2017,None,None,11.0,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,16890,4017,Original tweet,https://t.co/Lylt4DHCx5
834086379323871233,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,https://twitter.com/dog_rates/status/834086379323871233/photo/1,12.0,10.0,Lipton,21,2,2017,None,None,12.0,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,14001,2449,Original tweet,https://t.co/5KmXPIGgAG
833863086058651648,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12.0,10.0,Bentley,21,2,2017,None,None,12.0,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,14380,2661,Original tweet,https://t.co/HDloTYilWZ
833826103416520705,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13.0,10.0,Charlie,20,2,2017,None,None,13.0,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,16454,3805,Original tweet,https://t.co/qXD4qK1Vok
833722901757046785,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13.0,10.0,Bronte,20,2,2017,None,None,13.0,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,22181,3546,Original tweet,https://t.co/c7KSbGR413
833479644947025920,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13.0,10.0,Poppy,20,2,2017,None,None,13.0,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,15959,2287,Original tweet,https://t.co/YGeSpyN8Gu
833124694597443584,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12.0,10.0,Gidget,19,2,2017,None,pupper,12.0,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,21697,5364,Original tweet,https://t.co/qZPvwdZ3YH
832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13.0,10.0,Rhino,18,2,2017,None,doggo,13.0,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,14292,2454,Original tweet,https://t.co/vhXGKjOSMz
832757312314028032,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13.0,10.0,Willow,18,2,2017,None,None,13.0,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,18058,4013,Original tweet,https://t.co/FHSgdKvLFe
832636094638288896,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12.0,10.0,Orion,17,2,2017,None,None,12.0,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,17046,3106,Original tweet,https://t.co/Y4DZx2UWsr
832397543355072512,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12.0,10.0,Eevee,17,2,2017,None,None,12.0,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,12852,2473,Original tweet,https://t.co/EUvi1niszc
832369877331693569,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11.0,10.0,Charlie,16,2,2017,None,None,11.0,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,18433,3534,Original tweet,https://t.co/Dhdx5HnQ4d
832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,https://twitter.com/dog_rates/status/832273440279240704/video/1,14.0,10.0,Smiley,16,2,2017,None,doggo,14.0,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,12141,2590,Original tweet,https://t.co/Ag5f6nl8Tg
832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12.0,10.0,Miguel,16,2,2017,None,doggo,12.0,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,19211,5174,Original tweet,https://t.co/6vBLBkAq1G
831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12.0,10.0,Emanuel,15,2,2017,None,doggo,12.0,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,25821,6822,Original tweet,https://t.co/Q8LolvMddM
831911600680497154,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14.0,10.0,Kuyu,15,2,2017,None,None,14.0,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,29755,7248,Original tweet,https://t.co/qHzbzFI7ui
831670449226514432,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13.0,10.0,Daisy,15,2,2017,None,None,13.0,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,11234,2012,Original tweet,https://t.co/u6p4LxzHKg
831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO","http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13.0,10.0,None,14,2,2017,None,None,13.0,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,7727,2168,Original tweet,https://t.co/jcfRHUrToh
831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13.0,10.0,Dutch,14,2,2017,None,None,13.0,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,9689,2555,Original tweet,https://t.co/IiB5fchBNM
831322785565769729,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12.0,10.0,Pete,14,2,2017,None,doggo,12.0,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,9867,1696,Original tweet,https://t.co/Xc0gyovCtK
831315979191906304,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13.0,10.0,None,14,2,2017,None,pupper,13.0,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,6992,1233,Original tweet,https://t.co/6CpiTSMAFT
831309418084069378,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12.0,10.0,Scooter,14,2,2017,None,None,12.0,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,12588,2707,Original tweet,https://t.co/CAFr8SiFl9
831262627380748289,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12.0,10.0,Tucker,13,2,2017,None,None,12.0,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,12820,2280,Original tweet,https://t.co/zqR5XKMpuY
830956169170665475,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,12.0,10.0,Reggie,13,2,2017,None,None,12.0,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,8576,1674,Original tweet,https://t.co/X4vNEzAod5
830097400375152640,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13.0,10.0,Samson,10,2,2017,None,None,13.0,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,10588,3348,Original tweet,https://t.co/1hPFQL9xpK
829861396166877184,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12.0,10.0,Mia,10,2,2017,None,None,12.0,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,13181,2185,Original tweet,https://t.co/xeudgDXmTU
829501995190984704,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12.0,10.0,Leo,9,2,2017,None,None,12.0,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,34185,11800,Original tweet,https://t.co/hzjGiTmhgj
829449946868879360,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11.0,10.0,None,8,2,2017,None,doggo,11.0,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,11289,2264,Original tweet,https://t.co/LG1nEjcPqS
829141528400556032,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12.0,10.0,Malcolm,8,2,2017,None,None,12.0,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,26415,8252,Original tweet,https://t.co/rHwfySggqR
829011960981237760,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13.0,10.0,Dexter,7,2,2017,None,None,13.0,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,57100,18070,Original tweet,https://t.co/GBAOEZbHhN
828770345708580865,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13.0,10.0,Alfie,7,2,2017,None,None,13.0,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,27553,6546,Original tweet,https://t.co/iiswSKWKPF
828708714936930305,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10.0,10.0,Fiona,6,2,2017,None,None,10.0,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,39465,12492,Original tweet,https://t.co/WKw8mEljj2
828650029636317184,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14.0,10.0,one,6,2,2017,None,None,14.0,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,10264,1494,Original tweet,https://t.co/bZ4axuH6OK
828409743546925057,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12.0,10.0,Mutt,6,2,2017,None,None,12.0,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,6767,1276,Original tweet,https://t.co/ZH5CvRlCxt
828408677031882754,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12.0,10.0,Bear,6,2,2017,None,None,12.0,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,8250,1426,Original tweet,https://t.co/Mt5tdEUlgy
828381636999917570,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14.0,10.0,Doobert,5,2,2017,None,doggo,14.0,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,13616,2473,Original tweet,https://t.co/sPHZB0Hwf0
828376505180889089,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13.0,10.0,Beebop,5,2,2017,None,None,13.0,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,7976,1184,Original tweet,https://t.co/HKBVZqXFNR
828372645993398273,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12.0,10.0,Alexander,5,2,2017,None,None,12.0,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,13510,3256,Original tweet,https://t.co/aYBUiGornB
828046555563323392,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13.0,10.0,Sailer,5,2,2017,None,None,13.0,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,12694,3181,Original tweet,https://t.co/sD8LLJIDzZ
828011680017821696,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11.0,10.0,Brutus,4,2,2017,None,None,11.0,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,11169,2386,Original tweet,https://t.co/RdsPvrhDUl
827933404142436356,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12.0,10.0,Kona,4,2,2017,None,pupper,12.0,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,21748,5827,Original tweet,https://t.co/8xoij73L2L
827653905312006145,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12.0,10.0,Boots,3,2,2017,None,None,12.0,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,16673,3344,Original tweet,https://t.co/0UTrm0dQfI
827600520311402496,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13.0,10.0,Tucker,3,2,2017,None,None,13.0,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,8008,1053,Original tweet,https://t.co/Fx3mpICbFz
827324948884643840,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12.0,10.0,Ralphie,3,2,2017,None,None,12.0,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,17147,3409,Original tweet,https://t.co/oIRnxBH7mJ
827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13.0,10.0,Charlie,2,2,2017,None,None,13.0,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,11429,2503,Original tweet,https://t.co/zV7A8OnKPV
826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13.0,10.0,Cupid,1,2,2017,None,doggo,13.0,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,39466,11463,Original tweet,https://t.co/9uuMrgrmsw
826598365270007810,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13.0,10.0,Pawnd,1,2,2017,None,None,13.0,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,10879,2618,Original tweet,https://t.co/YprN62Z74I
826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12.0,10.0,Pilot,31,1,2017,None,doggo,12.0,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,19901,4684,Original tweet,https://t.co/qeIgYo9OLq
826240494070030336,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11.0,10.0,None,31,1,2017,None,None,11.0,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,14334,2889,Original tweet,https://t.co/srXL2s868C
826204788643753985,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13.0,10.0,None,30,1,2017,None,doggo,13.0,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,5267,1048,Original tweet,https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX
826115272272650244,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13.0,10.0,Ike,30,1,2017,None,None,13.0,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,16944,3493,Original tweet,https://t.co/6gHoGah9nm
825876512159186944,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11.0,10.0,Mo,30,1,2017,None,None,11.0,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,11312,2088,Original tweet,https://t.co/feNwTq12S5
825829644528148480,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12.0,10.0,Toby,29,1,2017,None,None,12.0,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,13759,2779,Original tweet,https://t.co/YimNdkZrhM
825535076884762624,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14.0,10.0,None,29,1,2017,None,puppo,14.0,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,56242,19208,Original tweet,https://t.co/804eeysJkI
825147591692263424,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13.0,10.0,Sweet,28,1,2017,None,None,13.0,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,19802,5111,Original tweet,https://t.co/AyBEmx56MD
825026590719483904,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc","https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12.0,10.0,Pablo,27,1,2017,None,puppo,12.0,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,6881,1440,Original tweet,https://t.co/HGMMHsgGXm
824775126675836928,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12.0,10.0,Scooter,27,1,2017,None,None,12.0,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,16202,3944,Original tweet,https://t.co/OEJq2JR8Ix
824663926340194305,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13.0,10.0,Wilson,26,1,2017,None,None,13.0,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,10902,1943,Original tweet,https://t.co/A5Mx4h1FSM
824325613288833024,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13.0,10.0,None,25,1,2017,None,pupper,13.0,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,12753,11596,Original tweet,https://t.co/wBmc7OaGvS
824297048279236611,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11.0,10.0,Nala,25,1,2017,None,None,11.0,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,16268,4320,Original tweet,https://t.co/EmJbG0skLt
823939628516474880,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12.0,10.0,Cash,24,1,2017,None,None,12.0,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,11530,3031,Original tweet,https://t.co/m0hrATIEyw
